im_Dyskeratotic,im_Koilocytotic,im_Metaplastic,im_Parabasal,im_Superficial-Intermediate,True_Label,Predicted_Label,Model
0.012085093,0.004501671,0.008153802,0.973934054,0.001325431,3,3,MobileNetV2
0.064276792,0.111313708,0.817085862,0.005921779,0.001401886,2,2,MobileNetV2
5.07E-05,0.000391662,0.000368654,6.62E-05,0.999122798,4,4,MobileNetV2
0.829782069,0.017009094,0.047318384,0.10452152,0.001368929,0,0,MobileNetV2
0.047523502,0.101391427,0.801792502,0.046584997,0.002707591,2,2,MobileNetV2
0.030770928,0.051648825,0.119865745,0.794080973,0.003633488,3,3,MobileNetV2
0.123628691,0.10794048,0.176920399,0.589106321,0.002404102,2,3,MobileNetV2
0.077008277,0.012457775,0.021153919,0.888029695,0.001350368,3,3,MobileNetV2
0.030753003,0.167931154,0.50112927,0.287946343,0.012240214,2,2,MobileNetV2
0.006396214,0.004595782,0.008065732,0.980087936,0.000854257,3,3,MobileNetV2
0.002954416,0.654842973,0.048217818,0.01062388,0.283360958,1,1,MobileNetV2
0.639470994,0.292310983,0.062396374,0.005177421,0.000644199,1,0,MobileNetV2
0.000965131,0.002537072,0.048464235,0.001051222,0.946982324,4,4,MobileNetV2
0.337128222,0.018451871,0.036463935,0.605986774,0.001969224,0,3,MobileNetV2
0.050476063,0.296085387,0.624995112,0.025793524,0.002649861,2,2,MobileNetV2
0.030467125,0.054683141,0.892938614,0.007326629,0.014584588,2,2,MobileNetV2
0.008032584,0.319478154,0.562292576,0.106474139,0.003722538,2,2,MobileNetV2
0.139323249,0.368346781,0.393545598,0.052227266,0.04655711,1,2,MobileNetV2
0.082936995,0.125830516,0.773719072,0.004270654,0.013242789,2,2,MobileNetV2
0.0009924,0.979151368,0.011004407,0.001085052,0.007766847,1,1,MobileNetV2
0.204164058,0.332241386,0.229241818,0.22028929,0.014063377,1,1,MobileNetV2
0.000655256,0.001256955,0.000874971,0.002555192,0.994657576,4,4,MobileNetV2
0.093151994,0.229984432,0.603565037,0.066882707,0.006415817,2,2,MobileNetV2
0.085041448,0.100040995,0.647722423,0.161851093,0.005344037,2,2,MobileNetV2
0.891036212,0.085280426,0.017687403,0.005105638,0.000890257,0,0,MobileNetV2
0.024832014,0.516900539,0.194612831,0.136482924,0.12717171,1,1,MobileNetV2
0.023608821,0.004125088,0.011978856,0.959909201,0.000378028,3,3,MobileNetV2
0.959019542,0.006203039,0.015514906,0.017982744,0.001279813,0,0,MobileNetV2
0.721112192,0.062973477,0.061648823,0.151076019,0.003189526,0,0,MobileNetV2
0.026882466,0.041679498,0.083824798,0.122842208,0.724771023,4,4,MobileNetV2
0.23325026,0.51859808,0.218625277,0.022782134,0.006744258,1,1,MobileNetV2
0.015440908,0.029182937,0.046841856,0.902191401,0.006342974,3,3,MobileNetV2
0.043071203,0.159399912,0.767398238,0.022145363,0.007985282,2,2,MobileNetV2
0.010982007,0.621529341,0.275541335,0.081127301,0.010820019,1,1,MobileNetV2
0.093334615,0.773541689,0.106656343,0.024240484,0.002226855,1,1,MobileNetV2
0.678147316,0.081996337,0.070843831,0.168449625,0.000562916,0,0,MobileNetV2
0.155493334,0.5501526,0.292006135,0.001453616,0.000894317,0,1,MobileNetV2
0.000387872,0.003761567,0.00272478,0.000454886,0.992670894,4,4,MobileNetV2
0.000251375,0.001334663,0.00186878,0.000183012,0.99636215,4,4,MobileNetV2
0.168716669,0.613124371,0.203514829,0.012682538,0.001961514,1,1,MobileNetV2
0.060130384,0.018659094,0.151111513,0.764212728,0.00588634,3,3,MobileNetV2
0.013946514,0.020919761,0.044434428,0.874761641,0.045937654,3,3,MobileNetV2
0.275695533,0.228688687,0.207582355,0.272955835,0.015077582,0,0,MobileNetV2
0.158197865,0.8185637,0.021170091,0.000474722,0.001593675,1,1,MobileNetV2
2.78E-05,9.55E-05,9.02E-05,2.34E-05,0.999763072,4,4,MobileNetV2
0.907162428,0.006795748,0.008807743,0.077016376,0.00021767,0,0,MobileNetV2
0.472704113,0.008379987,0.022101762,0.495251477,0.001562771,0,3,MobileNetV2
0.0002623,0.002290158,0.000585177,0.0034427,0.993419588,4,4,MobileNetV2
0.031744778,0.012793804,0.004327632,0.691446185,0.259687573,4,3,MobileNetV2
0.870901525,0.090426087,0.032616958,0.005581293,0.000473992,0,0,MobileNetV2
0.860957682,0.023967963,0.079197891,0.035085432,0.000791068,0,0,MobileNetV2
0.649301231,0.12079946,0.219393879,0.00810097,0.002404453,0,0,MobileNetV2
0.00154928,0.668986976,0.286170423,0.00742096,0.035872381,1,1,MobileNetV2
0.01034003,0.025073495,0.03310395,0.927803874,0.003678689,3,3,MobileNetV2
4.71E-05,0.007365415,0.002304495,0.000399228,0.98988378,4,4,MobileNetV2
0.015029736,0.003855934,0.005609422,0.974626124,0.00087878,3,3,MobileNetV2
0.171658292,0.10338559,0.332154036,0.389860362,0.002941698,2,3,MobileNetV2
0.001110996,0.947985947,0.019641951,0.004314655,0.026946433,1,1,MobileNetV2
0.044750709,0.019097641,0.055207092,0.879287362,0.001657183,3,3,MobileNetV2
0.000103902,0.015735205,0.00191001,0.000563061,0.981687844,4,4,MobileNetV2
0.064533703,0.076759726,0.144173443,0.710028827,0.004504278,3,3,MobileNetV2
0.001299845,0.090601146,0.06519787,0.004345886,0.838555217,4,4,MobileNetV2
0.964826107,0.01482242,0.004954001,0.015284951,0.000112588,0,0,MobileNetV2
0.049939428,0.012814279,0.019585911,0.915085495,0.002574926,3,3,MobileNetV2
0.229505256,0.489862829,0.163476065,0.110199794,0.006956053,1,1,MobileNetV2
0.000122324,0.018430799,0.005287918,0.003701863,0.972457051,4,4,MobileNetV2
0.033353265,0.810369015,0.037855703,0.004321012,0.114100985,1,1,MobileNetV2
0.02598995,0.019156056,0.924679697,0.020215653,0.009958626,2,2,MobileNetV2
0.782648206,0.025290329,0.104187898,0.086463042,0.001410555,0,0,MobileNetV2
0.013035418,0.006885677,0.031202232,0.947076499,0.001800226,3,3,MobileNetV2
0.003383425,0.016387597,0.00342273,0.000126484,0.976679802,4,4,MobileNetV2
0.002732191,0.007225318,0.986537218,0.00151457,0.001990551,2,2,MobileNetV2
0.113578849,0.104785487,0.141559213,0.632458031,0.00761847,2,3,MobileNetV2
0.016098915,0.868726492,0.108246475,0.006108198,0.000819921,1,1,MobileNetV2
0.445183933,0.167974293,0.04807356,0.33491227,0.003856017,1,0,MobileNetV2
0.001166372,0.030075727,0.002607106,0.006981651,0.95916909,4,4,MobileNetV2
0.000143714,0.002250777,0.000546762,0.000716852,0.996341884,4,4,MobileNetV2
0.02597394,0.126771942,0.160367385,0.671065688,0.015820943,3,3,MobileNetV2
0.335421979,0.200961024,0.416221321,0.045521803,0.001873846,2,2,MobileNetV2
0.132311478,0.009485029,0.855138898,0.001767146,0.001297495,2,2,MobileNetV2
0.002255367,0.009413788,0.769909561,0.002217644,0.216203615,2,2,MobileNetV2
0.92737788,0.007470425,0.031464469,0.032816313,0.000870975,0,0,MobileNetV2
0.00200777,0.400016934,0.58926779,0.002427108,0.006280385,2,2,MobileNetV2
0.00655199,0.03648885,0.950374603,0.003949283,0.002635247,2,2,MobileNetV2
0.174528405,0.04498665,0.521724403,0.254064292,0.004696221,2,2,MobileNetV2
0.055389959,0.892731905,0.046230342,0.002143642,0.003504156,1,1,MobileNetV2
0.064096197,0.102074914,0.828091145,0.003722554,0.002015194,2,2,MobileNetV2
0.001319386,0.01810481,0.006287826,0.000304947,0.973983049,4,4,MobileNetV2
5.09E-05,0.004890383,0.000767942,0.003215718,0.991075039,4,4,MobileNetV2
0.11801555,0.038251471,0.599395871,0.240939707,0.003397433,2,2,MobileNetV2
0.001173376,0.012267997,0.005147217,0.014433379,0.966978014,4,4,MobileNetV2
0.03290274,0.005808396,0.005996018,0.954159737,0.001133121,3,3,MobileNetV2
0.00016227,0.006974182,0.001592633,0.001735141,0.989535749,4,4,MobileNetV2
1.10E-05,0.002936298,0.000620292,9.23E-06,0.996423066,4,4,MobileNetV2
0.000433845,0.005440388,0.004352437,0.000415096,0.989358187,4,4,MobileNetV2
0.920175433,0.017286789,0.025013031,0.036822729,0.000701948,0,0,MobileNetV2
0.08097668,0.041685183,0.079358563,0.794808626,0.003170906,3,3,MobileNetV2
0.023525167,0.007686034,0.008263525,0.958899379,0.001625927,3,3,MobileNetV2
0.564877927,0.069224082,0.085794613,0.276552528,0.003550831,0,0,MobileNetV2
0.02887857,0.057592265,0.212692231,0.699237585,0.001599343,2,3,MobileNetV2
0.000117857,0.002837576,0.000800122,0.000130959,0.99611342,4,4,MobileNetV2
0.920921028,0.043520492,0.023212826,0.011314598,0.001031093,0,0,MobileNetV2
0.001879942,0.09987358,0.122937374,0.00970153,0.765607595,4,4,MobileNetV2
0.634522259,0.119141042,0.127659351,0.118136674,0.000540631,1,0,MobileNetV2
0.68245554,0.230788723,0.049705993,0.035626721,0.001422965,0,0,MobileNetV2
0.026524181,0.031626273,0.013098001,0.131724536,0.797026992,4,4,MobileNetV2
5.69E-05,0.00126454,0.00067085,9.16E-05,0.997916162,4,4,MobileNetV2
0.018235406,0.007476331,0.033166707,0.937473655,0.003647907,3,3,MobileNetV2
0.003527163,0.036154948,0.137832195,0.0044984,0.817987323,4,4,MobileNetV2
0.000179554,0.012544634,0.004711187,0.00039709,0.982167482,4,4,MobileNetV2
5.53E-05,0.011818039,0.001558479,6.87E-05,0.986499548,4,4,MobileNetV2
0.023554543,0.170063466,0.790338278,0.013553659,0.002489999,2,2,MobileNetV2
0.190632582,0.023705773,0.090694927,0.688337564,0.00662915,3,3,MobileNetV2
0.022011578,0.005568027,0.008623925,0.962896705,0.000899651,3,3,MobileNetV2
0.320073992,0.543665409,0.067655444,0.009838943,0.058766171,0,1,MobileNetV2
5.37E-05,0.00373461,0.000311563,0.00011334,0.995786726,4,4,MobileNetV2
0.694638669,0.154901698,0.094771452,0.054066908,0.00162122,0,0,MobileNetV2
0.045395385,0.763238788,0.147525609,0.042115528,0.001724642,1,1,MobileNetV2
0.894471645,0.023402493,0.063019373,0.018607011,0.000499543,0,0,MobileNetV2
0.039452225,0.021222735,0.097392775,0.834811151,0.007121115,3,3,MobileNetV2
0.099873088,0.054003265,0.112310745,0.730031908,0.003781032,3,3,MobileNetV2
0.767728388,0.018718647,0.067432418,0.143917188,0.002203383,0,0,MobileNetV2
0.003597097,0.068947114,0.096661076,0.036376227,0.794418514,4,4,MobileNetV2
0.001128524,0.027046947,0.969357431,0.002020749,0.000446447,2,2,MobileNetV2
0.017216042,0.016031094,0.025821453,0.937146783,0.003784664,3,3,MobileNetV2
0.00848394,0.945932627,0.023763672,0.000708239,0.021111516,1,1,MobileNetV2
0.214783087,0.015961684,0.027654804,0.740331233,0.001269145,3,3,MobileNetV2
0.000518575,0.011909842,0.043755446,0.001360011,0.942456126,4,4,MobileNetV2
0.145417899,0.728967011,0.096578583,0.011618792,0.01741763,1,1,MobileNetV2
0.005255775,0.102704838,0.886981845,0.002086424,0.002971095,2,2,MobileNetV2
0.883089244,0.063662849,0.048070963,0.003963229,0.001213697,0,0,MobileNetV2
0.000127762,0.002617245,0.000695797,1.47E-05,0.99654454,4,4,MobileNetV2
0.004757339,0.548822224,0.405611485,0.000411849,0.040397067,1,1,MobileNetV2
0.001674651,0.012206518,0.013031317,0.192609355,0.78047812,4,4,MobileNetV2
0.587909043,0.252024561,0.075267881,0.080367655,0.004430864,0,0,MobileNetV2
0.021545416,0.017519983,0.020191437,0.937863052,0.002880136,3,3,MobileNetV2
0.016652003,0.067948714,0.080458343,0.827227652,0.007713356,3,3,MobileNetV2
0.073712446,0.874080658,0.010428579,0.004112465,0.037665799,1,1,MobileNetV2
0.135889024,0.747178793,0.05997527,0.044237711,0.012719135,1,1,MobileNetV2
7.51E-05,0.00228049,0.000905854,0.000160734,0.996577799,4,4,MobileNetV2
0.020338746,0.22026521,0.671776593,0.082367636,0.005251787,2,2,MobileNetV2
0.061085563,0.637959301,0.143350393,0.144671574,0.01293316,1,1,MobileNetV2
0.073297113,0.654852927,0.263599932,0.00634324,0.00190677,1,1,MobileNetV2
0.414415121,0.195109859,0.184290066,0.157439634,0.048745397,0,0,MobileNetV2
0.025978448,0.272958249,0.169079438,0.525009096,0.006974795,3,3,MobileNetV2
0.985862434,0.007825713,0.00374506,0.00245333,0.000113535,0,0,MobileNetV2
0.038129821,0.154257134,0.780924976,0.020633705,0.006054335,2,2,MobileNetV2
0.563568413,0.281019568,0.135502383,0.007046366,0.012863243,0,0,MobileNetV2
0.038087662,0.037022285,0.12355338,0.77519846,0.026138259,3,3,MobileNetV2
0.02393627,0.319097668,0.600575864,0.024115546,0.032274622,2,2,MobileNetV2
0.027573138,0.041084152,0.041211274,0.886631787,0.003499639,3,3,MobileNetV2
0.013476049,0.148043513,0.805257499,0.001912749,0.031310104,2,2,MobileNetV2
0.510679543,0.072745219,0.090928502,0.320644617,0.005002059,2,0,MobileNetV2
0.004551681,0.015141206,0.973826766,0.00496919,0.001511184,2,2,MobileNetV2
0.059269864,0.021053568,0.034883261,0.883543372,0.001250048,3,3,MobileNetV2
0.014502509,0.023275474,0.947893679,0.008742651,0.005585654,2,2,MobileNetV2
0.942084968,0.054839581,0.001330671,0.001000892,0.000743892,0,0,MobileNetV2
0.331003487,0.133702204,0.154987335,0.377938807,0.002368085,3,3,MobileNetV2
0.001220962,0.009884723,0.005144623,0.005790732,0.977958918,4,4,MobileNetV2
0.000102582,0.001048007,0.000922892,4.41E-05,0.997882426,4,4,MobileNetV2
0.011812564,0.729012072,0.214256451,0.036400035,0.008518968,1,1,MobileNetV2
0.00036112,0.077815101,0.032708514,0.00136556,0.887749732,4,4,MobileNetV2
0.926212668,0.006494397,0.019735266,0.046977647,0.000580065,0,0,MobileNetV2
0.046268787,0.904606342,0.048492387,0.000209747,0.000422844,1,1,MobileNetV2
0.010356684,0.074221507,0.908722103,0.004430876,0.002268948,2,2,MobileNetV2
0.894840956,0.054752864,0.024604227,0.024604607,0.00119732,0,0,MobileNetV2
0.002758427,0.128415495,0.009561221,0.001919665,0.857345223,4,4,MobileNetV2
0.011898226,0.91327101,0.066624552,0.004371183,0.003835053,1,1,MobileNetV2
0.001144662,0.007080313,0.001356288,0.000386645,0.990032077,4,4,MobileNetV2
0.003567169,0.038627874,0.012473021,0.009155981,0.936175883,4,4,MobileNetV2
0.847697258,0.052603856,0.046708554,0.052109815,0.000880519,0,0,MobileNetV2
0.240174413,0.236661464,0.488662839,0.004793257,0.029708005,2,2,MobileNetV2
0.025541136,0.00969882,0.026657386,0.936891615,0.001211012,3,3,MobileNetV2
0.167005524,0.021628931,0.045238737,0.765658557,0.000468194,3,3,MobileNetV2
0.042060211,0.034723245,0.17311129,0.74249506,0.007610181,3,3,MobileNetV2
0.984856188,0.006041626,0.005424161,0.003638583,3.94E-05,0,0,MobileNetV2
0.08119747,0.030942252,0.122940727,0.760029256,0.004890257,3,3,MobileNetV2
0.05230733,0.014391209,0.082548343,0.847493351,0.003259839,3,3,MobileNetV2
0.01993121,0.005487606,0.971378684,0.002314885,0.000887607,2,2,MobileNetV2
0.608697474,0.279546291,0.049375884,0.06103326,0.00134706,0,0,MobileNetV2
0.858708203,0.024192721,0.025418237,0.089198641,0.002482154,0,0,MobileNetV2
0.8604877,0.073972076,0.05369116,0.011510551,0.000338526,0,0,MobileNetV2
0.040473834,0.015751421,0.055886235,0.886778295,0.001110221,3,3,MobileNetV2
0.807885408,0.049720079,0.035240505,0.105623893,0.001529992,0,0,MobileNetV2
0.013596131,0.091157056,0.672424734,0.003840806,0.218981251,2,2,MobileNetV2
0.008427778,0.001610517,0.002660707,0.986928523,0.00037246,3,3,MobileNetV2
0.406936526,0.147612527,0.233292967,0.210392207,0.001765755,0,0,MobileNetV2
0.023118185,0.422659338,0.535776556,0.007104821,0.011341042,2,2,MobileNetV2
7.02E-05,0.000650755,0.001174912,7.74E-05,0.998026669,4,4,MobileNetV2
0.913262784,0.035957187,0.015200738,0.034511186,0.001068151,0,0,MobileNetV2
0.036074314,0.017435886,0.934955955,0.009855539,0.001678329,2,2,MobileNetV2
0.149773046,0.06189793,0.381909609,0.167386174,0.239033252,4,2,MobileNetV2
0.223007455,0.113317803,0.603388548,0.058483049,0.001803161,2,2,MobileNetV2
0.038121462,0.61496222,0.279926002,0.014565562,0.052424747,1,1,MobileNetV2
0.070450731,0.268006295,0.514697969,0.058033768,0.088811278,2,2,MobileNetV2
0.030279664,0.010889785,0.028208017,0.902490616,0.028131887,3,3,MobileNetV2
0.144867644,0.376165092,0.330566227,0.13832362,0.010077367,2,1,MobileNetV2
0.001049108,0.014428578,0.013854659,0.002497253,0.968170404,4,4,MobileNetV2
0.745067477,0.039932068,0.053407896,0.160675198,0.000917393,0,0,MobileNetV2
0.00677092,0.017625149,0.041181032,0.923880756,0.010542107,3,3,MobileNetV2
0.234800726,0.598561406,0.132355899,0.02910543,0.005176527,1,1,MobileNetV2
0.545637727,0.30518958,0.111050509,0.034559771,0.003562369,1,0,MobileNetV2
0.075302862,0.287377626,0.279396594,0.342316061,0.015606849,1,3,MobileNetV2
0.100246251,0.389220446,0.442837894,0.010773329,0.056922074,1,2,MobileNetV2
0.422783643,0.428760231,0.06562829,0.080013104,0.002814745,1,1,MobileNetV2
3.27E-05,0.001139697,0.000249285,4.85E-05,0.998529792,4,4,MobileNetV2
4.64E-05,0.002160806,0.001434856,0.000130751,0.996227145,4,4,MobileNetV2
0.010070373,0.919483721,0.044822518,0.012881814,0.012741489,1,1,MobileNetV2
0.023038365,0.033905853,0.019803004,0.917589545,0.00566315,3,3,MobileNetV2
0.002967517,0.033067431,0.886015534,0.00170342,0.07624615,2,2,MobileNetV2
0.711375773,0.039989956,0.063101262,0.183008999,0.002523986,0,0,MobileNetV2
0.017800016,0.149066731,0.134220928,0.687967002,0.010945323,3,3,MobileNetV2
0.029048599,0.047227986,0.136788189,0.741321564,0.045613643,3,3,MobileNetV2
0.861399591,0.035184339,0.04211209,0.05971602,0.001588007,0,0,MobileNetV2
0.00029357,0.009299503,0.010430993,0.000265458,0.97971046,4,4,MobileNetV2
0.000764519,0.013590247,0.00635491,0.000596534,0.978693843,4,4,MobileNetV2
0.042474318,0.048711121,0.419795603,0.484795749,0.004223224,3,3,MobileNetV2
0.064079605,0.01547246,0.025158826,0.893714666,0.001574389,3,3,MobileNetV2
0.030803178,0.005255218,0.006521396,0.956529438,0.000890818,3,3,MobileNetV2
0.126723707,0.032224372,0.561143994,0.279226482,0.000681348,2,2,MobileNetV2
0.00383697,0.789785147,0.115785167,0.06211431,0.028478403,1,1,MobileNetV2
0.01150123,0.727603734,0.230729252,0.002733546,0.027432274,2,1,MobileNetV2
0.005050668,0.018763907,0.97199899,0.001963022,0.002223479,2,2,MobileNetV2
0.000822453,0.006808685,0.032037284,0.007676078,0.952655494,4,4,MobileNetV2
0.004333007,0.057939384,0.921767294,0.00827949,0.007680892,2,2,MobileNetV2
0.204339087,0.32948336,0.238003761,0.06534981,0.16282399,0,1,MobileNetV2
0.000172561,0.006944114,0.002132831,0.001956265,0.988794267,4,4,MobileNetV2
5.86E-05,0.007925955,0.001304707,4.58E-05,0.990665078,4,4,MobileNetV2
0.020682832,0.008481422,0.035615057,0.93384403,0.001376583,3,3,MobileNetV2
0.001386326,0.983228564,0.00934606,0.003244465,0.002794551,1,1,MobileNetV2
0.892416775,0.063350424,0.033027798,0.009021659,0.002183398,0,0,MobileNetV2
0.007567162,0.767119527,0.199000791,0.023830347,0.002482171,1,1,MobileNetV2
0.089592226,0.540238917,0.281251818,0.086545631,0.002371392,2,1,MobileNetV2
0.076764733,0.269849896,0.250248253,0.397705436,0.005431719,3,3,MobileNetV2
0.975233018,0.021705734,0.00252464,0.000316319,0.000220255,0,0,MobileNetV2
0.000737626,0.005826646,0.001280771,0.013659447,0.978495538,4,4,MobileNetV2
6.86E-05,0.004484225,0.000828184,0.000551086,0.994067907,4,4,MobileNetV2
0.001671434,0.017577268,0.007697357,0.003180446,0.969873428,4,4,MobileNetV2
0.090874627,0.801650941,0.046101481,0.038741175,0.022631841,1,1,MobileNetV2
0.823301017,0.035535172,0.098122023,0.042423442,0.000618352,0,0,MobileNetV2
0.017413057,0.928894222,0.044291023,0.001196327,0.00820526,1,1,MobileNetV2
0.756999373,0.147529483,0.067732282,0.026754722,0.0009842,0,0,MobileNetV2
0.319883972,0.035624303,0.116712198,0.524786711,0.002992843,2,3,MobileNetV2
0.00329671,0.796747386,0.075136118,0.019155094,0.105664581,1,1,MobileNetV2
0.141678035,0.764344215,0.074771911,0.016918831,0.002286913,1,1,MobileNetV2
0.037892215,0.208950996,0.536476314,0.214537591,0.002142851,2,2,MobileNetV2
0.108173519,0.082823783,0.798338473,0.003480203,0.00718397,2,2,MobileNetV2
0.020476684,0.049920566,0.085194305,0.832791567,0.011616804,3,3,MobileNetV2
0.135690987,0.245861322,0.389664084,0.225028515,0.003755086,2,2,MobileNetV2
2.30E-05,0.000365831,0.000336349,6.06E-05,0.999214292,4,4,MobileNetV2
0.00724106,0.00552714,0.009372877,0.97398293,0.003875989,3,3,MobileNetV2
0.044672634,0.843962729,0.063157558,0.043866616,0.004340399,1,1,MobileNetV2
0.07808356,0.300056487,0.364994854,0.241148189,0.015716853,1,2,MobileNetV2
0.103654459,0.168533862,0.06690941,0.657319307,0.003582963,3,3,MobileNetV2
0.002781642,0.009536028,0.004670113,0.977810264,0.00520185,3,3,MobileNetV2
0.095200285,0.676268399,0.181975335,0.037517842,0.009038147,1,1,MobileNetV2
0.061307821,0.367296636,0.456211209,0.111779109,0.003405273,2,2,MobileNetV2
0.004197186,0.01151033,0.018412603,0.960234404,0.005645519,3,3,MobileNetV2
0.000186588,0.001477351,0.00113586,0.000664214,0.996536016,4,4,MobileNetV2
0.024612531,0.486263871,0.471971244,0.010340555,0.00681178,1,1,MobileNetV2
0.010006645,0.011778587,0.007052041,0.966176689,0.004986044,3,3,MobileNetV2
0.001247526,0.042838827,0.003234832,0.007359793,0.945319057,4,4,MobileNetV2
0.040883131,0.923759043,0.016704781,0.01402658,0.004626417,1,1,MobileNetV2
0.82957077,0.038641237,0.054241069,0.076603211,0.000943658,0,0,MobileNetV2
0.02003992,0.005222133,0.005188983,0.968929648,0.000619376,3,3,MobileNetV2
0.977156818,0.012974461,0.003599766,0.006229858,3.90E-05,0,0,MobileNetV2
0.003757156,0.419427961,0.555259466,0.01221639,0.009339016,2,2,MobileNetV2
0.045114476,0.131238326,0.765530944,0.055935528,0.002180581,1,2,MobileNetV2
0.954403698,0.041940894,0.003380097,0.000229384,4.60E-05,0,0,MobileNetV2
0.001130562,0.002138255,0.009782244,0.001034711,0.98591423,4,4,MobileNetV2
0.000568197,0.002774097,0.005682486,0.001204375,0.989770889,4,4,MobileNetV2
0.05563033,0.719465435,0.193723708,0.022026381,0.009154058,1,1,MobileNetV2
0.000382178,0.013255568,0.009555499,0.010914674,0.965892017,4,4,MobileNetV2
0.062027533,0.015915286,0.02442007,0.892617643,0.005019452,3,3,MobileNetV2
0.014767124,0.00487952,0.00774802,0.972085953,0.000519329,3,3,MobileNetV2
0.000108543,0.003035819,0.000354099,0.000134899,0.99636662,4,4,MobileNetV2
0.125258252,0.389763683,0.448285133,0.001703569,0.034989376,2,2,MobileNetV2
0.032825515,0.014454118,0.018711133,0.930170119,0.003839119,3,3,MobileNetV2
0.166948497,0.017000616,0.034468759,0.777618229,0.003963931,2,3,MobileNetV2
0.261350989,0.232810423,0.420848072,0.082182601,0.002807888,3,2,MobileNetV2
0.003323623,0.585009277,0.034627356,0.000904708,0.376135051,1,1,MobileNetV2
0.906731963,0.078734286,0.012407334,0.002002035,0.000124386,0,0,MobileNetV2
0.014049829,0.048210807,0.008930414,0.001671339,0.927137554,4,4,MobileNetV2
0.00019864,0.005664151,0.00434281,0.000207159,0.989587188,4,4,MobileNetV2
0.033263795,0.730138302,0.140193865,0.083861463,0.012542499,1,1,MobileNetV2
0.035420962,0.435655981,0.453145891,0.06671147,0.009065738,1,2,MobileNetV2
0.721552432,0.053535245,0.047675807,0.17490238,0.002334084,0,0,MobileNetV2
0.785513163,0.056869183,0.041186076,0.113505319,0.002926298,0,0,MobileNetV2
0.074687824,0.847797275,0.023627849,0.040028177,0.013858882,1,1,MobileNetV2
6.30E-05,0.005081729,0.00315532,0.000919553,0.990780413,4,4,MobileNetV2
5.14E-05,0.00134546,0.000476013,0.000329037,0.997798085,4,4,MobileNetV2
0.08015465,0.336121589,0.571931243,0.009188888,0.002603606,2,2,MobileNetV2
0.020293541,0.008305991,0.011673102,0.956702411,0.003024876,3,3,MobileNetV2
0.080301598,0.127902105,0.61263442,0.171841323,0.007320549,2,2,MobileNetV2
0.10413523,0.023639159,0.097159751,0.774399996,0.000665892,3,3,MobileNetV2
0.312926114,0.128990889,0.127740532,0.427626818,0.002715685,1,3,MobileNetV2
0.00094244,0.00644676,0.066472873,0.003937555,0.922200441,4,4,MobileNetV2
0.0005886,0.006781446,0.009209937,0.001200896,0.9822191,4,4,MobileNetV2
0.07550934,0.062842496,0.675712049,0.173355982,0.012580142,2,2,MobileNetV2
0.010513542,0.010846741,0.75821197,0.013402975,0.207024798,2,2,MobileNetV2
0.251208156,0.078862056,0.127162561,0.537094295,0.005672921,1,3,MobileNetV2
0.128842533,0.012886339,0.033882353,0.82217741,0.002211377,3,3,MobileNetV2
0.007439219,0.001439399,0.001873901,0.988167942,0.001079466,3,3,MobileNetV2
0.048494145,0.085015729,0.325285107,0.537894666,0.003310283,3,3,MobileNetV2
0.396500438,0.211102024,0.148859337,0.239571318,0.003966869,3,0,MobileNetV2
0.909900248,0.085428342,0.003466912,0.000110675,0.001093865,0,0,MobileNetV2
0.002475325,0.009811061,0.004841211,0.965726137,0.017146258,3,3,MobileNetV2
0.070194483,0.0513683,0.061454967,0.047332387,0.769649863,4,4,MobileNetV2
0.823675275,0.048411209,0.0597178,0.065796986,0.002398732,0,0,MobileNetV2
0.912092805,0.029948166,0.038782876,0.018422866,0.000753286,0,0,MobileNetV2
0.145919502,0.079890773,0.614799023,0.155944407,0.003446305,2,2,MobileNetV2
0.057770692,0.060106181,0.380315691,0.48260349,0.019203877,3,3,MobileNetV2
0.005632733,0.356780231,0.06371738,0.117507353,0.456362337,1,4,MobileNetV2
0.013986877,0.169286638,0.808517873,0.003767407,0.004441252,1,2,MobileNetV2
0.051500753,0.755534887,0.118397824,0.038848788,0.035717797,1,1,MobileNetV2
0.014688851,0.257341832,0.432215273,0.044555228,0.251198769,4,2,MobileNetV2
0.00893869,0.076968871,0.17996116,0.717371106,0.0167602,3,3,MobileNetV2
0.95977354,0.015671669,0.014853423,0.009048644,0.000652749,0,0,MobileNetV2
0.24519363,0.652502954,0.087539472,0.014069119,0.000694868,1,1,MobileNetV2
0.991461635,0.004462624,0.001350382,0.002499615,0.000225714,0,0,MobileNetV2
0.000210322,0.009232682,0.004416157,0.02329804,0.962842822,4,4,MobileNetV2
0.23374103,0.262531638,0.449395418,0.052452229,0.00187967,0,2,MobileNetV2
0.279414535,0.422213167,0.275316179,0.02179805,0.001257962,1,1,MobileNetV2
0.000105811,0.008867417,0.002006412,0.005067735,0.983952582,4,4,MobileNetV2
0.242016345,0.656996667,0.079411663,0.005751336,0.015823936,1,1,MobileNetV2
0.021173535,0.008625441,0.01569845,0.952311814,0.002190824,3,3,MobileNetV2
0.831554592,0.141329482,0.025180282,0.001350625,0.000585087,0,0,MobileNetV2
0.022954835,0.016008833,0.954851508,0.005890332,0.000294502,2,2,MobileNetV2
0.792911649,0.070007317,0.031053044,0.104314968,0.001712997,0,0,MobileNetV2
0.009623106,0.350972891,0.140419468,0.00711026,0.491874218,1,4,MobileNetV2
